,number_of_commits,number_of_unique_committers,week,repoID
17556,0,0,2017-04-16 00:00:00+00:00,55437297
17557,0,0,2017-04-23 00:00:00+00:00,55437297
17558,0,0,2017-04-30 00:00:00+00:00,55437297
17559,0,0,2017-05-07 00:00:00+00:00,55437297
17560,0,0,2017-05-14 00:00:00+00:00,55437297
17561,0,0,2017-05-21 00:00:00+00:00,55437297
17562,0,0,2017-05-28 00:00:00+00:00,55437297
17563,0,0,2017-06-04 00:00:00+00:00,55437297
17564,0,0,2017-06-11 00:00:00+00:00,55437297
17565,0,0,2017-06-18 00:00:00+00:00,55437297
17566,0,0,2017-06-25 00:00:00+00:00,55437297
17567,0,0,2017-07-02 00:00:00+00:00,55437297
17568,0,0,2017-07-09 00:00:00+00:00,55437297
17569,2,1,2017-07-16 00:00:00+00:00,55437297
17570,0,0,2017-07-23 00:00:00+00:00,55437297
17571,0,0,2017-07-30 00:00:00+00:00,55437297
17572,0,0,2017-08-06 00:00:00+00:00,55437297
17573,0,0,2017-08-13 00:00:00+00:00,55437297
17574,0,0,2017-08-20 00:00:00+00:00,55437297
17575,0,0,2017-08-27 00:00:00+00:00,55437297
17576,0,0,2017-09-03 00:00:00+00:00,55437297
17577,0,0,2017-09-10 00:00:00+00:00,55437297
17578,0,0,2017-09-17 00:00:00+00:00,55437297
17579,0,0,2017-09-24 00:00:00+00:00,55437297
17580,0,0,2017-10-01 00:00:00+00:00,55437297
17581,0,0,2017-10-08 00:00:00+00:00,55437297
17582,0,0,2017-10-15 00:00:00+00:00,55437297
17583,0,0,2017-10-22 00:00:00+00:00,55437297
17584,0,0,2017-10-29 00:00:00+00:00,55437297
17585,0,0,2017-11-05 00:00:00+00:00,55437297
17586,0,0,2017-11-12 00:00:00+00:00,55437297
17587,0,0,2017-11-19 00:00:00+00:00,55437297
17588,0,0,2017-11-26 00:00:00+00:00,55437297
17589,0,0,2017-12-03 00:00:00+00:00,55437297
17590,0,0,2017-12-10 00:00:00+00:00,55437297
17591,4,1,2017-12-17 00:00:00+00:00,55437297
17592,0,0,2017-12-24 00:00:00+00:00,55437297
17593,0,0,2017-12-31 00:00:00+00:00,55437297
17594,0,0,2018-01-07 00:00:00+00:00,55437297
17595,0,0,2018-01-14 00:00:00+00:00,55437297
17596,0,0,2018-01-21 00:00:00+00:00,55437297
17597,4,1,2018-01-28 00:00:00+00:00,55437297
17598,0,0,2018-02-04 00:00:00+00:00,55437297
17599,0,0,2018-02-11 00:00:00+00:00,55437297
17600,0,0,2018-02-18 00:00:00+00:00,55437297
17601,0,0,2018-02-25 00:00:00+00:00,55437297
17602,0,0,2018-03-04 00:00:00+00:00,55437297
17603,0,0,2018-03-11 00:00:00+00:00,55437297
17604,0,0,2018-03-18 00:00:00+00:00,55437297
17605,0,0,2018-03-25 00:00:00+00:00,55437297
17606,0,0,2018-04-01 00:00:00+00:00,55437297
17607,0,0,2018-04-08 00:00:00+00:00,55437297
17608,0,0,2018-04-15 00:00:00+00:00,55437297
17609,1,1,2018-04-22 00:00:00+00:00,55437297
17610,1,1,2018-04-29 00:00:00+00:00,55437297
17611,0,0,2018-05-06 00:00:00+00:00,55437297
17612,0,0,2018-05-13 00:00:00+00:00,55437297
17613,0,0,2018-05-20 00:00:00+00:00,55437297
17614,0,0,2018-05-27 00:00:00+00:00,55437297
17615,0,0,2018-06-03 00:00:00+00:00,55437297
17616,0,0,2018-06-10 00:00:00+00:00,55437297
17617,0,0,2018-06-17 00:00:00+00:00,55437297
17618,0,0,2018-06-24 00:00:00+00:00,55437297
17619,0,0,2018-07-01 00:00:00+00:00,55437297
17620,0,0,2018-07-08 00:00:00+00:00,55437297
17621,0,0,2018-07-15 00:00:00+00:00,55437297
17622,0,0,2018-07-22 00:00:00+00:00,55437297
17623,0,0,2018-07-29 00:00:00+00:00,55437297
17624,0,0,2018-08-05 00:00:00+00:00,55437297
17625,0,0,2018-08-12 00:00:00+00:00,55437297
17626,0,0,2018-08-19 00:00:00+00:00,55437297
17627,0,0,2018-08-26 00:00:00+00:00,55437297
17628,0,0,2018-09-02 00:00:00+00:00,55437297
17629,0,0,2018-09-09 00:00:00+00:00,55437297
17630,0,0,2018-09-16 00:00:00+00:00,55437297
17631,0,0,2018-09-23 00:00:00+00:00,55437297
17632,0,0,2018-09-30 00:00:00+00:00,55437297
17633,0,0,2018-10-07 00:00:00+00:00,55437297
17634,0,0,2018-10-14 00:00:00+00:00,55437297
17635,0,0,2018-10-21 00:00:00+00:00,55437297
17636,0,0,2018-10-28 00:00:00+00:00,55437297
17637,0,0,2018-11-04 00:00:00+00:00,55437297
17638,0,0,2018-11-11 00:00:00+00:00,55437297
17639,0,0,2018-11-18 00:00:00+00:00,55437297
17640,0,0,2018-11-25 00:00:00+00:00,55437297
17641,0,0,2018-12-02 00:00:00+00:00,55437297
17642,0,0,2018-12-09 00:00:00+00:00,55437297
17643,0,0,2018-12-16 00:00:00+00:00,55437297
17644,0,0,2018-12-23 00:00:00+00:00,55437297
17645,0,0,2018-12-30 00:00:00+00:00,55437297
17646,0,0,2019-01-06 00:00:00+00:00,55437297
17647,0,0,2019-01-13 00:00:00+00:00,55437297
17648,0,0,2019-01-20 00:00:00+00:00,55437297
17649,0,0,2019-01-27 00:00:00+00:00,55437297
17650,0,0,2019-02-03 00:00:00+00:00,55437297
17651,0,0,2019-02-10 00:00:00+00:00,55437297
17652,5,1,2019-02-17 00:00:00+00:00,55437297
17653,0,0,2019-02-24 00:00:00+00:00,55437297
17654,0,0,2019-03-03 00:00:00+00:00,55437297
17655,0,0,2019-03-10 00:00:00+00:00,55437297
17656,0,0,2019-03-17 00:00:00+00:00,55437297
17657,0,0,2019-03-24 00:00:00+00:00,55437297
17658,0,0,2019-03-31 00:00:00+00:00,55437297
17659,0,0,2019-04-07 00:00:00+00:00,55437297
17660,0,0,2019-04-14 00:00:00+00:00,55437297
17661,0,0,2019-04-21 00:00:00+00:00,55437297
17662,0,0,2019-04-28 00:00:00+00:00,55437297
17663,0,0,2019-05-05 00:00:00+00:00,55437297
17664,0,0,2019-05-12 00:00:00+00:00,55437297
17665,0,0,2019-05-19 00:00:00+00:00,55437297
17666,0,0,2019-05-26 00:00:00+00:00,55437297
17667,0,0,2019-06-02 00:00:00+00:00,55437297
17668,0,0,2019-06-09 00:00:00+00:00,55437297
17669,0,0,2019-06-16 00:00:00+00:00,55437297
17670,0,0,2019-06-23 00:00:00+00:00,55437297
17671,0,0,2019-06-30 00:00:00+00:00,55437297
17672,0,0,2019-07-07 00:00:00+00:00,55437297
17673,0,0,2019-07-14 00:00:00+00:00,55437297
17674,0,0,2019-07-21 00:00:00+00:00,55437297
17675,0,0,2019-07-28 00:00:00+00:00,55437297
17676,0,0,2019-08-04 00:00:00+00:00,55437297
17677,0,0,2019-08-11 00:00:00+00:00,55437297
17678,0,0,2019-08-18 00:00:00+00:00,55437297
17679,0,0,2019-08-25 00:00:00+00:00,55437297
17680,0,0,2019-09-01 00:00:00+00:00,55437297
17681,0,0,2019-09-08 00:00:00+00:00,55437297
17682,1,1,2019-09-15 00:00:00+00:00,55437297
17683,5,2,2013-04-28 00:00:00+00:00,9735077
17684,13,2,2013-05-05 00:00:00+00:00,9735077
17685,24,1,2013-05-12 00:00:00+00:00,9735077
17686,21,2,2013-05-19 00:00:00+00:00,9735077
17687,31,1,2013-05-26 00:00:00+00:00,9735077
17688,6,1,2013-06-02 00:00:00+00:00,9735077
17689,17,1,2013-06-09 00:00:00+00:00,9735077
17690,32,1,2013-06-16 00:00:00+00:00,9735077
17691,62,2,2013-06-23 00:00:00+00:00,9735077
17692,3,1,2013-06-30 00:00:00+00:00,9735077
17693,30,1,2013-07-07 00:00:00+00:00,9735077
17694,29,1,2013-07-14 00:00:00+00:00,9735077
17695,29,1,2013-07-21 00:00:00+00:00,9735077
17696,26,2,2013-07-28 00:00:00+00:00,9735077
17697,0,0,2013-08-04 00:00:00+00:00,9735077
17698,0,0,2013-08-11 00:00:00+00:00,9735077
17699,44,2,2013-08-18 00:00:00+00:00,9735077
17700,25,1,2013-08-25 00:00:00+00:00,9735077
17701,12,1,2013-09-01 00:00:00+00:00,9735077
17702,14,1,2013-09-08 00:00:00+00:00,9735077
17703,9,1,2013-09-15 00:00:00+00:00,9735077
17704,0,0,2013-09-22 00:00:00+00:00,9735077
17705,25,1,2013-09-29 00:00:00+00:00,9735077
17706,49,1,2013-10-06 00:00:00+00:00,9735077
17707,35,1,2013-10-13 00:00:00+00:00,9735077
17708,3,1,2013-10-20 00:00:00+00:00,9735077
17709,25,1,2013-10-27 00:00:00+00:00,9735077
17710,13,2,2013-11-03 00:00:00+00:00,9735077
17711,7,2,2013-11-10 00:00:00+00:00,9735077
17712,26,2,2013-11-17 00:00:00+00:00,9735077
17713,53,2,2013-11-24 00:00:00+00:00,9735077
17714,2,1,2013-12-01 00:00:00+00:00,9735077
17715,12,2,2013-12-08 00:00:00+00:00,9735077
17716,2,1,2013-12-15 00:00:00+00:00,9735077
17717,4,2,2013-12-22 00:00:00+00:00,9735077
17718,0,0,2013-12-29 00:00:00+00:00,9735077
17719,2,1,2014-01-05 00:00:00+00:00,9735077
17720,8,1,2014-01-12 00:00:00+00:00,9735077
17721,21,2,2014-01-19 00:00:00+00:00,9735077
17722,4,1,2014-01-26 00:00:00+00:00,9735077
17723,11,2,2014-02-02 00:00:00+00:00,9735077
17724,46,2,2014-02-09 00:00:00+00:00,9735077
17725,24,4,2014-02-16 00:00:00+00:00,9735077
17726,17,3,2014-02-23 00:00:00+00:00,9735077
17727,25,2,2014-03-02 00:00:00+00:00,9735077
17728,55,2,2014-03-09 00:00:00+00:00,9735077
17729,166,4,2014-03-16 00:00:00+00:00,9735077
17730,58,3,2014-03-23 00:00:00+00:00,9735077
17731,99,4,2014-03-30 00:00:00+00:00,9735077
17732,43,2,2014-04-06 00:00:00+00:00,9735077
17733,8,2,2014-04-13 00:00:00+00:00,9735077
17734,46,2,2014-04-20 00:00:00+00:00,9735077
17735,56,3,2014-04-27 00:00:00+00:00,9735077
17736,2,1,2014-05-04 00:00:00+00:00,9735077
17737,28,4,2014-05-11 00:00:00+00:00,9735077
17738,7,3,2014-05-18 00:00:00+00:00,9735077
17739,66,1,2014-05-25 00:00:00+00:00,9735077
17740,19,3,2014-06-01 00:00:00+00:00,9735077
17741,25,3,2014-06-08 00:00:00+00:00,9735077
17742,36,1,2014-06-15 00:00:00+00:00,9735077
17743,25,4,2014-06-22 00:00:00+00:00,9735077
17744,16,1,2014-06-29 00:00:00+00:00,9735077
17745,3,1,2014-07-06 00:00:00+00:00,9735077
17746,16,3,2014-07-13 00:00:00+00:00,9735077
17747,6,1,2014-07-20 00:00:00+00:00,9735077
17748,2,2,2014-07-27 00:00:00+00:00,9735077
17749,0,0,2014-08-03 00:00:00+00:00,9735077
17750,3,1,2014-08-10 00:00:00+00:00,9735077
17751,1,1,2014-08-17 00:00:00+00:00,9735077
17752,10,4,2014-08-24 00:00:00+00:00,9735077
17753,11,3,2014-08-31 00:00:00+00:00,9735077
17754,0,0,2014-09-07 00:00:00+00:00,9735077
17755,3,2,2014-09-14 00:00:00+00:00,9735077
17756,6,3,2014-09-21 00:00:00+00:00,9735077
17757,2,1,2014-09-28 00:00:00+00:00,9735077
17758,8,3,2014-10-05 00:00:00+00:00,9735077
17759,6,4,2014-10-12 00:00:00+00:00,9735077
17760,15,4,2014-10-19 00:00:00+00:00,9735077
17761,0,0,2014-10-26 00:00:00+00:00,9735077
17762,9,4,2014-11-02 00:00:00+00:00,9735077
17763,10,1,2014-11-09 00:00:00+00:00,9735077
17764,3,1,2014-11-16 00:00:00+00:00,9735077
17765,0,0,2014-11-23 00:00:00+00:00,9735077
17766,0,0,2014-11-30 00:00:00+00:00,9735077
17767,4,1,2014-12-07 00:00:00+00:00,9735077
17768,4,1,2014-12-14 00:00:00+00:00,9735077
17769,17,2,2014-12-21 00:00:00+00:00,9735077
17770,4,2,2014-12-28 00:00:00+00:00,9735077
17771,1,1,2015-01-04 00:00:00+00:00,9735077
17772,9,1,2015-01-11 00:00:00+00:00,9735077
17773,0,0,2015-01-18 00:00:00+00:00,9735077
17774,0,0,2015-01-25 00:00:00+00:00,9735077
17775,13,2,2015-02-01 00:00:00+00:00,9735077
17776,12,3,2015-02-08 00:00:00+00:00,9735077
17777,5,3,2015-02-15 00:00:00+00:00,9735077
17778,21,2,2015-02-22 00:00:00+00:00,9735077
17779,14,3,2015-03-01 00:00:00+00:00,9735077
17780,9,2,2015-03-08 00:00:00+00:00,9735077
17781,19,4,2015-03-15 00:00:00+00:00,9735077
17782,16,5,2015-03-22 00:00:00+00:00,9735077
17783,16,3,2015-03-29 00:00:00+00:00,9735077
17784,12,4,2015-04-05 00:00:00+00:00,9735077
17785,32,5,2015-04-12 00:00:00+00:00,9735077
17786,1,1,2015-04-19 00:00:00+00:00,9735077
17787,13,3,2015-04-26 00:00:00+00:00,9735077
17788,26,3,2015-05-03 00:00:00+00:00,9735077
17789,12,3,2015-05-10 00:00:00+00:00,9735077
17790,30,2,2015-05-17 00:00:00+00:00,9735077
17791,30,3,2015-05-24 00:00:00+00:00,9735077
17792,44,3,2015-05-31 00:00:00+00:00,9735077
17793,32,1,2015-06-07 00:00:00+00:00,9735077
17794,38,3,2015-06-14 00:00:00+00:00,9735077
17795,23,1,2015-06-21 00:00:00+00:00,9735077
17796,6,1,2015-06-28 00:00:00+00:00,9735077
17797,11,5,2015-07-05 00:00:00+00:00,9735077
17798,13,3,2015-07-12 00:00:00+00:00,9735077
17799,40,2,2015-07-19 00:00:00+00:00,9735077
17800,9,1,2015-07-26 00:00:00+00:00,9735077
17801,16,4,2015-08-02 00:00:00+00:00,9735077
17802,50,3,2015-08-09 00:00:00+00:00,9735077
17803,51,3,2015-08-16 00:00:00+00:00,9735077
17804,8,2,2015-08-23 00:00:00+00:00,9735077
17805,12,2,2015-08-30 00:00:00+00:00,9735077
17806,58,7,2015-09-06 00:00:00+00:00,9735077
17807,15,3,2015-09-13 00:00:00+00:00,9735077
17808,48,4,2015-09-20 00:00:00+00:00,9735077
17809,42,4,2015-09-27 00:00:00+00:00,9735077
17810,51,5,2015-10-04 00:00:00+00:00,9735077
17811,41,4,2015-10-11 00:00:00+00:00,9735077
17812,36,2,2015-10-18 00:00:00+00:00,9735077
17813,46,4,2015-10-25 00:00:00+00:00,9735077
17814,39,2,2015-11-01 00:00:00+00:00,9735077
17815,22,2,2015-11-08 00:00:00+00:00,9735077
17816,15,2,2015-11-15 00:00:00+00:00,9735077
17817,61,6,2015-11-22 00:00:00+00:00,9735077
17818,40,4,2015-11-29 00:00:00+00:00,9735077
17819,37,3,2015-12-06 00:00:00+00:00,9735077
17820,20,4,2015-12-13 00:00:00+00:00,9735077
17821,2,1,2015-12-20 00:00:00+00:00,9735077
17822,2,2,2015-12-27 00:00:00+00:00,9735077
17823,1,1,2016-01-03 00:00:00+00:00,9735077
17824,3,1,2016-01-10 00:00:00+00:00,9735077
17825,9,2,2016-01-17 00:00:00+00:00,9735077
17826,2,1,2016-01-24 00:00:00+00:00,9735077
17827,6,4,2016-01-31 00:00:00+00:00,9735077
17828,6,1,2016-02-07 00:00:00+00:00,9735077
17829,43,2,2016-02-14 00:00:00+00:00,9735077
17830,14,2,2016-02-21 00:00:00+00:00,9735077
17831,41,2,2016-02-28 00:00:00+00:00,9735077
17832,9,2,2016-03-06 00:00:00+00:00,9735077
17833,6,2,2016-03-13 00:00:00+00:00,9735077
17834,41,2,2016-03-20 00:00:00+00:00,9735077
17835,25,2,2016-03-27 00:00:00+00:00,9735077
17836,15,4,2016-04-03 00:00:00+00:00,9735077
17837,23,5,2016-04-10 00:00:00+00:00,9735077
17838,19,3,2016-04-17 00:00:00+00:00,9735077
17839,22,4,2016-04-24 00:00:00+00:00,9735077
17840,14,4,2016-05-01 00:00:00+00:00,9735077
17841,11,1,2016-05-08 00:00:00+00:00,9735077
17842,10,2,2016-05-15 00:00:00+00:00,9735077
17843,21,3,2016-05-22 00:00:00+00:00,9735077
17844,15,2,2016-05-29 00:00:00+00:00,9735077
17845,12,2,2016-06-05 00:00:00+00:00,9735077
17846,12,5,2016-06-12 00:00:00+00:00,9735077
17847,20,5,2016-06-19 00:00:00+00:00,9735077
17848,4,3,2016-06-26 00:00:00+00:00,9735077
17849,6,3,2016-07-03 00:00:00+00:00,9735077
17850,27,6,2016-07-10 00:00:00+00:00,9735077
17851,23,5,2016-07-17 00:00:00+00:00,9735077
17852,43,5,2016-07-24 00:00:00+00:00,9735077
17853,76,5,2016-07-31 00:00:00+00:00,9735077
17854,49,5,2016-08-07 00:00:00+00:00,9735077
17855,51,5,2016-08-14 00:00:00+00:00,9735077
17856,4,1,2016-08-21 00:00:00+00:00,9735077
17857,15,2,2016-08-28 00:00:00+00:00,9735077
17858,71,2,2016-09-04 00:00:00+00:00,9735077
17859,24,2,2016-09-11 00:00:00+00:00,9735077
17860,25,2,2016-09-18 00:00:00+00:00,9735077
17861,13,2,2016-09-25 00:00:00+00:00,9735077
17862,25,4,2016-10-02 00:00:00+00:00,9735077
17863,18,5,2016-10-09 00:00:00+00:00,9735077
17864,26,4,2016-10-16 00:00:00+00:00,9735077
17865,20,2,2016-10-23 00:00:00+00:00,9735077
17866,19,3,2016-10-30 00:00:00+00:00,9735077
17867,31,2,2016-11-06 00:00:00+00:00,9735077
17868,17,2,2016-11-13 00:00:00+00:00,9735077
17869,19,2,2016-11-20 00:00:00+00:00,9735077
17870,7,3,2016-11-27 00:00:00+00:00,9735077
17871,7,5,2016-12-04 00:00:00+00:00,9735077
17872,18,4,2016-12-11 00:00:00+00:00,9735077
17873,9,2,2016-12-18 00:00:00+00:00,9735077
17874,2,1,2016-12-25 00:00:00+00:00,9735077
17875,0,0,2017-01-01 00:00:00+00:00,9735077
17876,7,3,2017-01-08 00:00:00+00:00,9735077
17877,13,1,2017-01-15 00:00:00+00:00,9735077
17878,16,1,2017-01-22 00:00:00+00:00,9735077
17879,55,2,2017-01-29 00:00:00+00:00,9735077
17880,20,2,2017-02-05 00:00:00+00:00,9735077
17881,39,3,2017-02-12 00:00:00+00:00,9735077
17882,5,3,2017-02-19 00:00:00+00:00,9735077
17883,31,3,2017-02-26 00:00:00+00:00,9735077
17884,22,3,2017-03-05 00:00:00+00:00,9735077
17885,15,1,2017-03-12 00:00:00+00:00,9735077
17886,15,2,2017-03-19 00:00:00+00:00,9735077
17887,21,1,2017-03-26 00:00:00+00:00,9735077
17888,30,4,2017-04-02 00:00:00+00:00,9735077
17889,30,4,2017-04-09 00:00:00+00:00,9735077
17890,1,1,2017-04-16 00:00:00+00:00,9735077
17891,26,4,2017-04-23 00:00:00+00:00,9735077
17892,25,5,2017-04-30 00:00:00+00:00,9735077
17893,20,3,2017-05-07 00:00:00+00:00,9735077
17894,14,2,2017-05-14 00:00:00+00:00,9735077
17895,11,1,2017-05-21 00:00:00+00:00,9735077
17896,8,1,2017-05-28 00:00:00+00:00,9735077
17897,1,1,2017-06-04 00:00:00+00:00,9735077
17898,4,1,2017-06-11 00:00:00+00:00,9735077
17899,15,2,2017-06-18 00:00:00+00:00,9735077
17900,11,2,2017-06-25 00:00:00+00:00,9735077
17901,6,1,2017-07-02 00:00:00+00:00,9735077
17902,4,1,2017-07-09 00:00:00+00:00,9735077
17903,15,2,2017-07-16 00:00:00+00:00,9735077
17904,23,2,2017-07-23 00:00:00+00:00,9735077
17905,11,1,2017-07-30 00:00:00+00:00,9735077
17906,5,1,2017-08-06 00:00:00+00:00,9735077
17907,33,2,2017-08-13 00:00:00+00:00,9735077
17908,1,1,2017-08-20 00:00:00+00:00,9735077
17909,16,2,2017-08-27 00:00:00+00:00,9735077
17910,40,2,2017-09-03 00:00:00+00:00,9735077
17911,17,4,2017-09-10 00:00:00+00:00,9735077
17912,68,4,2017-09-17 00:00:00+00:00,9735077
17913,16,4,2017-09-24 00:00:00+00:00,9735077
17914,12,3,2017-10-01 00:00:00+00:00,9735077
17915,14,2,2017-10-08 00:00:00+00:00,9735077
17916,25,2,2017-10-15 00:00:00+00:00,9735077
17917,5,4,2017-10-22 00:00:00+00:00,9735077
17918,37,1,2017-10-29 00:00:00+00:00,9735077
17919,37,1,2017-11-05 00:00:00+00:00,9735077
17920,52,3,2017-11-12 00:00:00+00:00,9735077
17921,77,4,2017-11-19 00:00:00+00:00,9735077
17922,28,2,2017-11-26 00:00:00+00:00,9735077
17923,7,3,2017-12-03 00:00:00+00:00,9735077
17924,21,2,2017-12-10 00:00:00+00:00,9735077
17925,26,5,2017-12-17 00:00:00+00:00,9735077
17926,5,2,2017-12-24 00:00:00+00:00,9735077
17927,0,0,2017-12-31 00:00:00+00:00,9735077
17928,16,4,2018-01-07 00:00:00+00:00,9735077
17929,20,4,2018-01-14 00:00:00+00:00,9735077
17930,1,1,2018-01-21 00:00:00+00:00,9735077
17931,24,2,2018-01-28 00:00:00+00:00,9735077
17932,46,2,2018-02-04 00:00:00+00:00,9735077
17933,10,2,2018-02-11 00:00:00+00:00,9735077
17934,12,3,2018-02-18 00:00:00+00:00,9735077
17935,16,3,2018-02-25 00:00:00+00:00,9735077
17936,13,4,2018-03-04 00:00:00+00:00,9735077
17937,8,2,2018-03-11 00:00:00+00:00,9735077
17938,14,2,2018-03-18 00:00:00+00:00,9735077
17939,12,2,2018-03-25 00:00:00+00:00,9735077
17940,10,3,2018-04-01 00:00:00+00:00,9735077
17941,28,4,2018-04-08 00:00:00+00:00,9735077
17942,17,5,2018-04-15 00:00:00+00:00,9735077
17943,20,3,2018-04-22 00:00:00+00:00,9735077
17944,25,4,2018-04-29 00:00:00+00:00,9735077
17945,37,4,2018-05-06 00:00:00+00:00,9735077
17946,10,2,2018-05-13 00:00:00+00:00,9735077
17947,26,3,2018-05-20 00:00:00+00:00,9735077
17948,20,3,2018-05-27 00:00:00+00:00,9735077
17949,9,4,2018-06-03 00:00:00+00:00,9735077
17950,9,3,2018-06-10 00:00:00+00:00,9735077
17951,23,3,2018-06-17 00:00:00+00:00,9735077
17952,38,4,2018-06-24 00:00:00+00:00,9735077
17953,8,3,2018-07-01 00:00:00+00:00,9735077
17954,15,3,2018-07-08 00:00:00+00:00,9735077
17955,45,6,2018-07-15 00:00:00+00:00,9735077
17956,53,4,2018-07-22 00:00:00+00:00,9735077
17957,36,6,2018-07-29 00:00:00+00:00,9735077
17958,16,4,2018-08-05 00:00:00+00:00,9735077
17959,10,2,2018-08-12 00:00:00+00:00,9735077
17960,3,2,2018-08-19 00:00:00+00:00,9735077
17961,5,2,2018-08-26 00:00:00+00:00,9735077
17962,8,3,2018-09-02 00:00:00+00:00,9735077
17963,14,4,2018-09-09 00:00:00+00:00,9735077
17964,13,3,2018-09-16 00:00:00+00:00,9735077
17965,12,3,2018-09-23 00:00:00+00:00,9735077
17966,6,2,2018-09-30 00:00:00+00:00,9735077
17967,10,2,2018-10-07 00:00:00+00:00,9735077
17968,24,2,2018-10-14 00:00:00+00:00,9735077
17969,0,0,2018-10-21 00:00:00+00:00,9735077
17970,15,2,2018-10-28 00:00:00+00:00,9735077
17971,5,2,2018-11-04 00:00:00+00:00,9735077
17972,1,1,2018-11-11 00:00:00+00:00,9735077
17973,7,2,2018-11-18 00:00:00+00:00,9735077
17974,11,3,2018-11-25 00:00:00+00:00,9735077
17975,7,3,2018-12-02 00:00:00+00:00,9735077
17976,6,2,2018-12-09 00:00:00+00:00,9735077
17977,3,1,2018-12-16 00:00:00+00:00,9735077
17978,6,3,2018-12-23 00:00:00+00:00,9735077
17979,0,0,2018-12-30 00:00:00+00:00,9735077
17980,1,1,2019-01-06 00:00:00+00:00,9735077
17981,4,1,2019-01-13 00:00:00+00:00,9735077
17982,8,3,2019-01-20 00:00:00+00:00,9735077
17983,5,3,2019-01-27 00:00:00+00:00,9735077
17984,8,2,2019-02-03 00:00:00+00:00,9735077
17985,6,2,2019-02-10 00:00:00+00:00,9735077
17986,5,4,2019-02-17 00:00:00+00:00,9735077
17987,7,3,2019-02-24 00:00:00+00:00,9735077
17988,10,4,2019-03-03 00:00:00+00:00,9735077
17989,3,2,2019-03-10 00:00:00+00:00,9735077
17990,1,1,2019-03-17 00:00:00+00:00,9735077
17991,8,2,2019-03-24 00:00:00+00:00,9735077
17992,2,1,2019-03-31 00:00:00+00:00,9735077
17993,8,2,2019-04-07 00:00:00+00:00,9735077
17994,1,1,2019-04-14 00:00:00+00:00,9735077
17995,0,0,2019-04-21 00:00:00+00:00,9735077
17996,1,1,2019-04-28 00:00:00+00:00,9735077
17997,2,2,2019-05-05 00:00:00+00:00,9735077
17998,1,1,2019-05-12 00:00:00+00:00,9735077
17999,0,0,2019-05-19 00:00:00+00:00,9735077
18000,3,2,2019-05-26 00:00:00+00:00,9735077
18001,5,3,2019-06-02 00:00:00+00:00,9735077
18002,4,3,2019-06-09 00:00:00+00:00,9735077
18003,1,1,2019-06-16 00:00:00+00:00,9735077
18004,6,2,2019-06-23 00:00:00+00:00,9735077
18005,8,5,2019-06-30 00:00:00+00:00,9735077
18006,2,1,2019-07-07 00:00:00+00:00,9735077
18007,4,4,2019-07-14 00:00:00+00:00,9735077
18008,1,1,2019-07-21 00:00:00+00:00,9735077
18009,1,1,2019-07-28 00:00:00+00:00,9735077
18010,13,4,2019-08-04 00:00:00+00:00,9735077
18011,26,6,2019-08-11 00:00:00+00:00,9735077
18012,19,6,2019-08-18 00:00:00+00:00,9735077
18013,8,4,2019-08-25 00:00:00+00:00,9735077
18014,11,4,2019-09-01 00:00:00+00:00,9735077
18015,0,0,2019-09-08 00:00:00+00:00,9735077
18016,4,2,2019-09-15 00:00:00+00:00,9735077
18017,1,1,2019-09-22 00:00:00+00:00,9735077
18018,4,3,2019-09-29 00:00:00+00:00,9735077
18019,1,1,2019-10-06 00:00:00+00:00,9735077
18020,1,1,2019-10-13 00:00:00+00:00,9735077
18021,2,2,2019-10-20 00:00:00+00:00,9735077
18022,4,3,2019-10-27 00:00:00+00:00,9735077
18023,0,0,2019-11-03 00:00:00+00:00,9735077
18024,16,5,2019-11-10 00:00:00+00:00,9735077
18025,3,2,2019-11-17 00:00:00+00:00,9735077
18026,2,1,2019-11-24 00:00:00+00:00,9735077
18027,0,0,2019-12-01 00:00:00+00:00,9735077
18028,1,1,2019-12-08 00:00:00+00:00,9735077
18029,11,3,2019-12-15 00:00:00+00:00,9735077
18030,7,1,2019-12-22 00:00:00+00:00,9735077
18031,1,1,2019-12-29 00:00:00+00:00,9735077
18032,6,1,2020-01-05 00:00:00+00:00,9735077
18033,18,3,2020-01-12 00:00:00+00:00,9735077
18034,21,3,2020-01-19 00:00:00+00:00,9735077
18035,2,1,2020-01-26 00:00:00+00:00,9735077
18036,10,2,2020-02-02 00:00:00+00:00,9735077
18037,12,2,2020-02-09 00:00:00+00:00,9735077
18038,15,2,2020-02-16 00:00:00+00:00,9735077
18039,11,3,2020-02-23 00:00:00+00:00,9735077
18040,16,3,2020-03-01 00:00:00+00:00,9735077
18041,6,3,2020-03-08 00:00:00+00:00,9735077
18042,7,2,2020-03-15 00:00:00+00:00,9735077
18043,14,4,2020-03-22 00:00:00+00:00,9735077
18044,10,2,2020-03-29 00:00:00+00:00,9735077
18045,12,5,2020-04-05 00:00:00+00:00,9735077
18046,3,2,2020-04-12 00:00:00+00:00,9735077
18047,9,5,2020-04-19 00:00:00+00:00,9735077
18048,6,3,2020-04-26 00:00:00+00:00,9735077
18049,4,2,2020-05-03 00:00:00+00:00,9735077
18050,15,4,2020-05-10 00:00:00+00:00,9735077
18051,5,3,2020-05-17 00:00:00+00:00,9735077
18052,5,3,2020-05-24 00:00:00+00:00,9735077
18053,7,5,2020-05-31 00:00:00+00:00,9735077
18054,8,4,2020-06-07 00:00:00+00:00,9735077
