,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,week,repoID
17896,8.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2019-03-10,121291048
17897,1.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,2019-03-17,121291048
17898,6.0,1.0,14.0,0.0,11.0,8.0,0.0,0.0,0.0,2019-03-24,121291048
17899,4.0,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,2019-03-31,121291048
17900,10.0,0.0,17.0,0.0,15.0,10.0,0.0,0.0,0.0,2019-04-07,121291048
17901,14.0,0.0,23.0,1.0,9.0,7.0,0.0,0.0,0.0,2019-04-14,121291048
17902,9.0,0.0,25.0,1.0,8.0,4.0,0.0,0.0,0.0,2019-04-21,121291048
17903,10.0,0.0,13.0,0.0,5.0,4.0,0.0,0.0,0.0,2019-04-28,121291048
17904,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2019-05-05,121291048
17905,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,2019-05-12,121291048
17906,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,121291048
17907,6.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-05-26,121291048
17908,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,121291048
17909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,121291048
17910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,121291048
17911,6.0,1.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,2019-06-23,121291048
17912,4.0,2.0,7.0,1.0,6.0,6.0,0.0,0.0,0.0,2019-06-30,121291048
17913,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2019-07-07,121291048
17914,5.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,2019-07-14,121291048
17915,4.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,2019-07-21,121291048
17916,5.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,0.0,2019-07-28,121291048
17917,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-08-04,121291048
17918,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,121291048
17919,6.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,2019-08-18,121291048
17920,17.0,1.0,10.0,1.0,3.0,2.0,0.0,0.0,0.0,2019-08-25,121291048
17921,16.0,1.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,2019-09-01,121291048
17922,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-09-08,121291048
17923,1.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2019-09-15,121291048
17924,3.0,1.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,2019-09-22,121291048
17925,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2019-09-29,121291048
17926,3.0,1.0,8.0,0.0,14.0,8.0,0.0,0.0,0.0,2019-10-06,121291048
17927,8.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-10-13,121291048
17928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,121291048
17929,10.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2019-10-27,121291048
17930,5.0,0.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,2019-11-03,121291048
17931,3.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2019-11-10,121291048
17932,6.0,0.0,10.0,0.0,12.0,8.0,0.0,0.0,0.0,2019-11-17,121291048
17933,0.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,2019-11-24,121291048
17934,3.0,0.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,2019-12-01,121291048
17935,4.0,1.0,8.0,0.0,10.0,5.0,0.0,0.0,0.0,2019-12-08,121291048
17936,5.0,1.0,13.0,0.0,9.0,7.0,0.0,0.0,0.0,2019-12-15,121291048
17937,2.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,2019-12-22,121291048
17938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,121291048
17939,1.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,2020-01-05,121291048
17940,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2020-01-12,121291048
17941,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2020-01-19,121291048
17942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-19,33692834
17943,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-04-26,33692834
17944,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2015-05-03,33692834
17945,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-10,33692834
17946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-05-17,33692834
17947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-24,33692834
17948,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-31,33692834
17949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-07,33692834
17950,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-06-14,33692834
17951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-06-21,33692834
17952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-28,33692834
17953,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-05,33692834
17954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-07-12,33692834
17955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-07-19,33692834
17956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-26,33692834
17957,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-02,33692834
17958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-09,33692834
17959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-16,33692834
17960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-23,33692834
17961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-30,33692834
17962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-06,33692834
17963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-13,33692834
17964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-20,33692834
17965,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-27,33692834
17966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-04,33692834
17967,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-11,33692834
17968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-18,33692834
17969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-25,33692834
17970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01,33692834
17971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-08,33692834
17972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-15,33692834
17973,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-22,33692834
17974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-29,33692834
17975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-06,33692834
17976,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-13,33692834
17977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-20,33692834
17978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-27,33692834
17979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-03,33692834
17980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-10,33692834
17981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-17,33692834
17982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-24,33692834
17983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-31,33692834
17984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-07,33692834
17985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-14,33692834
17986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-21,33692834
17987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-28,33692834
17988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-06,33692834
17989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-13,33692834
17990,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-20,33692834
17991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-27,33692834
17992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-03,33692834
17993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-10,33692834
17994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-17,33692834
17995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-24,33692834
17996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-01,33692834
17997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-08,33692834
17998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-15,33692834
17999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-22,33692834
18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-29,33692834
18001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-06-05,33692834
18002,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-06-12,33692834
18003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-19,33692834
18004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-26,33692834
18005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-03,33692834
18006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-07-10,33692834
18007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-17,33692834
18008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-24,33692834
18009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-31,33692834
18010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-07,33692834
18011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-14,33692834
18012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-21,33692834
18013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-28,33692834
18014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-04,33692834
18015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-11,33692834
18016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-18,33692834
18017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-25,33692834
18018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-02,33692834
18019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-09,33692834
18020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-16,33692834
18021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-23,33692834
18022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-30,33692834
18023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-06,33692834
18024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-13,33692834
18025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-20,33692834
18026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-27,33692834
18027,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-04,33692834
18028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-12-11,33692834
18029,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-18,33692834
18030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-25,33692834
18031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01,33692834
18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-08,33692834
18033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-15,33692834
18034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-01-22,33692834
18035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-29,33692834
18036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-05,33692834
18037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-12,33692834
18038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-19,33692834
18039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-26,33692834
18040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-05,33692834
18041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12,33692834
18042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-19,33692834
18043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-26,33692834
18044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-02,33692834
18045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-09,33692834
18046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-16,33692834
18047,6.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2017-04-23,33692834
18048,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-04-30,33692834
18049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07,33692834
18050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-14,33692834
18051,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-21,33692834
18052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-05-28,33692834
18053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-04,33692834
18054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-11,33692834
18055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-18,33692834
18056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-25,33692834
18057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-02,33692834
18058,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-07-09,33692834
18059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-16,33692834
18060,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-07-23,33692834
18061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-30,33692834
18062,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-06,33692834
18063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-13,33692834
18064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-20,33692834
18065,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-27,33692834
18066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-03,33692834
18067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10,33692834
18068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-17,33692834
18069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-24,33692834
18070,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-10-01,33692834
18071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-08,33692834
18072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-10-15,33692834
18073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-22,33692834
18074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-29,33692834
18075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-05,33692834
18076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-12,33692834
18077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-19,33692834
18078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-26,33692834
18079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-03,33692834
18080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-10,33692834
18081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-17,33692834
18082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-24,33692834
18083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31,33692834
18084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-07,33692834
18085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-14,33692834
18086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-21,33692834
18087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28,33692834
18088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-02-04,33692834
18089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-11,33692834
18090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-18,33692834
18091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-02-25,33692834
18092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-04,33692834
18093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-11,33692834
18094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-18,33692834
18095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-03-25,33692834
18096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-01,33692834
18097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-08,33692834
18098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-15,33692834
18099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-22,33692834
18100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-29,33692834
18101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-05-06,33692834
18102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-13,33692834
18103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-20,33692834
18104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-27,33692834
18105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-03,33692834
18106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-10,33692834
18107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-17,33692834
18108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-24,33692834
18109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-01,33692834
18110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-08,33692834
18111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15,33692834
18112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-22,33692834
18113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29,33692834
18114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-05,33692834
18115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-12,33692834
18116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-19,33692834
18117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-26,33692834
18118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-02,33692834
18119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,33692834
18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,33692834
18121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,33692834
18122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-30,33692834
18123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-07,33692834
18124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-14,33692834
18125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-21,33692834
18126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-28,33692834
18127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-04,33692834
18128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11,33692834
18129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-18,33692834
18130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25,33692834
18131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-02,33692834
18132,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2018-12-09,33692834
18133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-16,33692834
18134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-23,33692834
18135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-30,33692834
18136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-06,33692834
18137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-13,33692834
18138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-20,33692834
18139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,33692834
18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-03,33692834
18141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-10,33692834
18142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-17,33692834
18143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-24,33692834
18144,4.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2015-01-04,19514152
18145,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-11,19514152
18146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-18,19514152
18147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-25,19514152
18148,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-01,19514152
18149,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-08,19514152
18150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-15,19514152
18151,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-22,19514152
18152,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-03-01,19514152
18153,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-08,19514152
18154,12.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,2015-03-15,19514152
18155,12.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,2015-03-22,19514152
18156,27.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2015-03-29,19514152
18157,18.0,1.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,2015-04-05,19514152
18158,21.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2015-04-12,19514152
18159,8.0,1.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,2015-04-19,19514152
18160,26.0,1.0,6.0,4.0,7.0,6.0,2.0,1.0,0.0,2015-04-26,19514152
18161,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2015-05-03,19514152
18162,19.0,1.0,9.0,0.0,11.0,3.0,0.0,0.0,0.0,2015-05-10,19514152
18163,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-17,19514152
18164,3.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,2015-05-24,19514152
18165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-31,19514152
18166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-07,19514152
18167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-14,19514152
18168,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-21,19514152
18169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-28,19514152
18170,6.0,0.0,11.0,0.0,16.0,5.0,1.0,1.0,0.0,2015-07-05,19514152
18171,7.0,0.0,5.0,0.0,8.0,6.0,0.0,0.0,0.0,2015-07-12,19514152
18172,2.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2015-07-19,19514152
18173,5.0,0.0,9.0,1.0,2.0,2.0,1.0,1.0,0.0,2015-07-26,19514152
