,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status,repoID
18239,2010-05-02,2010,5,2,,,,,,,,,,3.0,2.0,5.0,1.0,147843
18240,2010-05-09,2010,5,9,,,,,,,,,,6.0,2.0,8.0,1.0,147843
18241,2010-05-16,2010,5,16,,,,,,,,,,1.0,1.0,2.0,0.0,147843
18242,2010-05-23,2010,5,23,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18243,2010-05-30,2010,5,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18244,2010-06-06,2010,6,6,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18245,2010-06-13,2010,6,13,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18246,2010-06-20,2010,6,20,,,,,,,,,,2.0,1.0,3.0,1.0,147843
18247,2010-06-27,2010,6,27,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18248,2010-07-04,2010,7,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18249,2010-07-11,2010,7,11,,,,,,,,,,6.0,1.0,7.0,1.0,147843
18250,2010-07-18,2010,7,18,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18251,2010-07-25,2010,7,25,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18252,2010-08-01,2010,8,1,,,,,,,,,,5.0,2.0,7.0,1.0,147843
18253,2010-08-08,2010,8,8,,,,,,,,,,8.0,3.0,11.0,1.0,147843
18254,2010-08-15,2010,8,15,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18255,2010-08-22,2010,8,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18256,2010-08-29,2010,8,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18257,2010-09-05,2010,9,5,,,,,,,,,,3.0,2.0,5.0,1.0,147843
18258,2010-09-12,2010,9,12,,,,,,,,,,1.0,1.0,2.0,0.0,147843
18259,2010-09-19,2010,9,19,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18260,2010-09-26,2010,9,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18261,2010-10-03,2010,10,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18262,2010-10-10,2010,10,10,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18263,2010-10-17,2010,10,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18264,2010-10-24,2010,10,24,,,,,,,,,,6.0,2.0,8.0,1.0,147843
18265,2010-10-31,2010,10,31,,,,,,,,,,1.0,1.0,2.0,0.0,147843
18266,2010-11-07,2010,11,7,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18267,2010-11-14,2010,11,14,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18268,2010-11-21,2010,11,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18269,2010-11-28,2010,11,28,,,,,,,,,,2.0,1.0,3.0,1.0,147843
18270,2010-12-05,2010,12,5,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18271,2010-12-12,2010,12,12,,,,,,,,,,10.0,3.0,13.0,1.0,147843
18272,2010-12-19,2010,12,19,,,,,,,,,,1.0,1.0,2.0,0.0,147843
18273,2010-12-26,2010,12,26,,,,,,,,,,2.0,1.0,3.0,1.0,147843
18274,2011-01-02,2011,1,2,,,,,,,,,,3.0,2.0,5.0,1.0,147843
18275,2011-01-09,2011,1,9,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18276,2011-01-16,2011,1,16,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18277,2011-01-23,2011,1,23,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18278,2011-01-30,2011,1,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18279,2011-02-06,2011,2,6,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18280,2011-02-13,2011,2,13,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18281,2011-02-20,2011,2,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18282,2011-02-27,2011,2,27,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18283,2011-03-06,2011,3,6,,,,,,,,,,5.0,1.0,6.0,1.0,147843
18284,2011-03-13,2011,3,13,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18285,2011-03-20,2011,3,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18286,2011-03-27,2011,3,27,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18287,2011-04-03,2011,4,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18288,2011-04-10,2011,4,10,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18289,2011-04-17,2011,4,17,,,,,,,,,,3.0,1.0,4.0,1.0,147843
18290,2011-04-24,2011,4,24,,,,,,,,,,1.0,1.0,2.0,0.0,147843
18291,2011-05-01,2011,5,1,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18292,2011-05-08,2011,5,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18293,2011-05-15,2011,5,15,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18294,2011-05-22,2011,5,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18295,2011-05-29,2011,5,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18296,2011-06-05,2011,6,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18297,2011-06-12,2011,6,12,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18298,2011-06-19,2011,6,19,,,,,,,,,,8.0,2.0,10.0,1.0,147843
18299,2011-06-26,2011,6,26,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18300,2011-07-03,2011,7,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18301,2011-07-10,2011,7,10,,,,,,,,,,2.0,1.0,3.0,1.0,147843
18302,2011-07-17,2011,7,17,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18303,2011-07-24,2011,7,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18304,2011-07-31,2011,7,31,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18305,2011-08-07,2011,8,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18306,2011-08-14,2011,8,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18307,2011-08-21,2011,8,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18308,2011-08-28,2011,8,28,,,,,,,,,,3.0,1.0,4.0,1.0,147843
18309,2011-09-04,2011,9,4,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18310,2011-09-11,2011,9,11,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18311,2011-09-18,2011,9,18,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18312,2011-09-25,2011,9,25,,,,,,,,,,2.0,2.0,4.0,1.0,147843
18313,2011-10-02,2011,10,2,,,,,,,,,,2.0,1.0,3.0,0.0,147843
18314,2011-10-09,2011,10,9,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18315,2011-10-16,2011,10,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18316,2011-10-23,2011,10,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18317,2011-10-30,2011,10,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18318,2011-11-06,2011,11,6,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18319,2011-11-13,2011,11,13,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18320,2011-11-20,2011,11,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18321,2011-11-27,2011,11,27,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18322,2011-12-04,2011,12,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18323,2011-12-11,2011,12,11,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18324,2011-12-18,2011,12,18,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18325,2011-12-25,2011,12,25,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18326,2012-01-01,2012,1,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18327,2012-01-08,2012,1,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18328,2012-01-15,2012,1,15,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18329,2012-01-22,2012,1,22,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18330,2012-01-29,2012,1,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18331,2012-02-05,2012,2,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18332,2012-02-12,2012,2,12,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18333,2012-02-19,2012,2,19,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18334,2012-02-26,2012,2,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18335,2012-03-04,2012,3,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18336,2012-03-11,2012,3,11,,,,,,,,,,2.0,2.0,4.0,1.0,147843
18337,2012-03-18,2012,3,18,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18338,2012-03-25,2012,3,25,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18339,2012-04-01,2012,4,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18340,2012-04-08,2012,4,8,,,,,,,,,,2.0,2.0,4.0,1.0,147843
18341,2012-04-15,2012,4,15,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18342,2012-04-22,2012,4,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18343,2012-04-29,2012,4,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18344,2012-05-06,2012,5,6,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18345,2012-05-13,2012,5,13,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18346,2012-05-20,2012,5,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18347,2012-05-27,2012,5,27,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18348,2012-06-03,2012,6,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18349,2012-06-10,2012,6,10,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18350,2012-06-17,2012,6,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18351,2012-06-24,2012,6,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18352,2012-07-01,2012,7,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18353,2012-07-08,2012,7,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18354,2012-07-15,2012,7,15,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18355,2012-07-22,2012,7,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18356,2012-07-29,2012,7,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18357,2012-08-05,2012,8,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18358,2012-08-12,2012,8,12,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18359,2012-08-19,2012,8,19,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18360,2012-08-26,2012,8,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18361,2012-09-02,2012,9,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18362,2012-09-09,2012,9,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18363,2012-09-16,2012,9,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18364,2012-09-23,2012,9,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18365,2012-09-30,2012,9,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18366,2012-10-07,2012,10,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18367,2012-10-14,2012,10,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18368,2012-10-21,2012,10,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18369,2012-10-28,2012,10,28,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18370,2012-11-04,2012,11,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18371,2012-11-11,2012,11,11,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18372,2012-11-18,2012,11,18,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18373,2012-11-25,2012,11,25,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18374,2012-12-02,2012,12,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18375,2012-12-09,2012,12,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18376,2012-12-16,2012,12,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18377,2012-12-23,2012,12,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18378,2012-12-30,2012,12,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18379,2013-01-06,2013,1,6,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18380,2013-01-13,2013,1,13,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18381,2013-01-20,2013,1,20,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18382,2013-01-27,2013,1,27,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18383,2013-02-03,2013,2,3,,,,,,,,,,2.0,1.0,3.0,1.0,147843
18384,2013-02-10,2013,2,10,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18385,2013-02-17,2013,2,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18386,2013-02-24,2013,2,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18387,2013-03-03,2013,3,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18388,2013-03-10,2013,3,10,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18389,2013-03-17,2013,3,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18390,2013-03-24,2013,3,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18391,2013-03-31,2013,3,31,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18392,2013-04-07,2013,4,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18393,2013-04-14,2013,4,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18394,2013-04-21,2013,4,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18395,2013-04-28,2013,4,28,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18396,2013-05-05,2013,5,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18397,2013-05-12,2013,5,12,,,,,,,,,,3.0,1.0,4.0,1.0,147843
18398,2013-05-19,2013,5,19,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18399,2013-05-26,2013,5,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18400,2013-06-02,2013,6,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18401,2013-06-09,2013,6,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18402,2013-06-16,2013,6,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18403,2013-06-23,2013,6,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18404,2013-06-30,2013,6,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18405,2013-07-07,2013,7,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18406,2013-07-14,2013,7,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18407,2013-07-21,2013,7,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18408,2013-07-28,2013,7,28,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18409,2013-08-04,2013,8,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18410,2013-08-11,2013,8,11,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18411,2013-08-18,2013,8,18,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18412,2013-08-25,2013,8,25,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18413,2013-09-01,2013,9,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18414,2013-09-08,2013,9,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18415,2013-09-15,2013,9,15,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18416,2013-09-22,2013,9,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18417,2013-09-29,2013,9,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18418,2013-10-06,2013,10,6,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18419,2013-10-13,2013,10,13,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18420,2013-10-20,2013,10,20,,,,,,,,,,1.0,1.0,2.0,1.0,147843
18421,2013-10-27,2013,10,27,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18422,2013-11-03,2013,11,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18423,2013-11-10,2013,11,10,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18424,2013-11-17,2013,11,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18425,2013-11-24,2013,11,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18426,2013-12-01,2013,12,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18427,2013-12-08,2013,12,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18428,2013-12-15,2013,12,15,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18429,2013-12-22,2013,12,22,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18430,2013-12-29,2013,12,29,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18431,2014-01-05,2014,1,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18432,2014-01-12,2014,1,12,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18433,2014-01-19,2014,1,19,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18434,2014-01-26,2014,1,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18435,2014-02-02,2014,2,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18436,2014-02-09,2014,2,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18437,2014-02-16,2014,2,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18438,2014-02-23,2014,2,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18439,2014-03-02,2014,3,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18440,2014-03-09,2014,3,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18441,2014-03-16,2014,3,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18442,2014-03-23,2014,3,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18443,2014-03-30,2014,3,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18444,2014-04-06,2014,4,6,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18445,2014-04-13,2014,4,13,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18446,2014-04-20,2014,4,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18447,2014-04-27,2014,4,27,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18448,2014-05-04,2014,5,4,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18449,2014-05-11,2014,5,11,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18450,2014-05-18,2014,5,18,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18451,2014-05-25,2014,5,25,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18452,2014-06-01,2014,6,1,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18453,2014-06-08,2014,6,8,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18454,2014-06-15,2014,6,15,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18455,2014-06-22,2014,6,22,,,,,,,,,,3.0,2.0,5.0,1.0,147843
18456,2014-06-29,2014,6,29,,,,,,,,,,0.0,0.0,0.0,0.0,147843
18457,2014-07-06,2014,7,6,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18458,2014-07-13,2014,7,13,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18459,2014-07-20,2014,7,20,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18460,2014-07-27,2014,7,27,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18461,2014-08-03,2014,8,3,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18462,2014-08-10,2014,8,10,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18463,2014-08-17,2014,8,17,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18464,2014-08-24,2014,8,24,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18465,2014-08-31,2014,8,31,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18466,2014-09-07,2014,9,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18467,2014-09-14,2014,9,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18468,2014-09-21,2014,9,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18469,2014-09-28,2014,9,28,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18470,2014-10-05,2014,10,5,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18471,2014-10-12,2014,10,12,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18472,2014-10-19,2014,10,19,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18473,2014-10-26,2014,10,26,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18474,2014-11-02,2014,11,2,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18475,2014-11-09,2014,11,9,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18476,2014-11-16,2014,11,16,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18477,2014-11-23,2014,11,23,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18478,2014-11-30,2014,11,30,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18479,2014-12-07,2014,12,7,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18480,2014-12-14,2014,12,14,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18481,2014-12-21,2014,12,21,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18482,2014-12-28,2014,12,28,,,,,,,,,,0.0,0.0,0.0,1.0,147843
18483,2015-01-11,2015,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,,1514767
18484,2015-01-18,2015,1,18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,,1514767
18485,2015-01-25,2015,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1514767
18486,2015-02-01,2015,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1514767
18487,2015-02-08,2015,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1514767
18488,2015-02-15,2015,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18489,2015-02-22,2015,2,22,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1514767
18490,2015-03-01,2015,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18491,2015-03-08,2015,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18492,2015-03-15,2015,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18493,2015-03-22,2015,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18494,2015-03-29,2015,3,29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1514767
18495,2015-04-05,2015,4,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1514767
18496,2015-04-12,2015,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18497,2015-04-19,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18498,2015-04-26,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18499,2015-05-03,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18500,2015-05-10,2015,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18501,2015-05-17,2015,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18502,2015-05-24,2015,5,24,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1514767
18503,2015-05-31,2015,5,31,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1514767
18504,2015-06-07,2015,6,7,2.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,17.0,1.0,1514767
18505,2015-06-14,2015,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18506,2015-06-21,2015,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18507,2015-06-28,2015,6,28,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,1514767
18508,2015-07-05,2015,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18509,2015-07-12,2015,7,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1514767
18510,2015-07-19,2015,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18511,2015-07-26,2015,7,26,8.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,20.0,1.0,1514767
18512,2015-08-02,2015,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18513,2015-08-09,2015,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18514,2015-08-16,2015,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18515,2015-08-23,2015,8,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1514767
18516,2015-08-30,2015,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18517,2015-09-06,2015,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18518,2015-09-13,2015,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18519,2015-09-20,2015,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1514767
18520,2015-09-27,2015,9,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1514767
18521,2015-10-04,2015,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514767
18522,2015-10-11,2015,10,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1514767
