,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status,repoID
19365,2013,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19366,2013,10,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,3658431
19367,2013,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,3658431
19368,2013,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19369,2013,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19370,2013,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19371,2013,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19372,2013,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3658431
19373,2013,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,3658431
19374,2013,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19375,2013,12,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19376,2014,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19377,2014,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19378,2014,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3658431
19379,2014,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19380,2014,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,3658431
19381,2014,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19382,2014,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19383,2014,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3658431
19384,2014,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,3658431
19385,2014,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19386,2014,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19387,2014,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19388,2014,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19389,2014,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19390,2014,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19391,2014,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19392,2014,4,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19393,2014,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19394,2014,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3658431
19395,2014,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0,3658431
19396,2014,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,3658431
19397,2014,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19398,2014,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19399,2014,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3658431
19400,2014,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19401,2014,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19402,2014,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19403,2014,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19404,2014,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19405,2014,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19406,2014,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,16.0,1.0,3658431
19407,2014,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,3658431
19408,2014,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19409,2014,8,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19410,2014,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19411,2014,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,1.0,3658431
19412,2014,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19413,2014,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19414,2014,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19415,2014,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19416,2014,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,3658431
19417,2014,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19418,2014,10,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19419,2014,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19420,2014,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19421,2014,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19422,2014,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19423,2014,11,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19424,2014,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19425,2014,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19426,2014,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3658431
19427,2014,12,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19428,2020,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19429,2020,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19430,2020,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19431,2020,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19432,2020,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19433,2020,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19434,2020,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19435,2020,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19436,2020,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19437,2020,3,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,3658431
19438,2020,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19439,2020,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19440,2020,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19441,2020,4,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19442,2020,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19443,2020,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19444,2020,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19445,2020,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19446,2020,5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19447,2020,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19448,2020,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19449,2020,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19450,2020,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19451,2020,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19452,2020,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19453,2020,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19454,2020,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19455,2020,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19456,2020,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,1.0,3658431
19457,2020,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,3658431
19458,2020,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19459,2020,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3658431
19460,2020,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3658431
19461,2020,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658431
19462,2020,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,1.0,3658431
19463,2020,9,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3658431
19464,2020,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,3658431
19465,2020,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3658431
19466,2020,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,3658431
19467,2015,3,29,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,32.0,0.0,27557391
19468,2015,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557391
19469,2015,4,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,27557391
19470,2015,4,19,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,54.0,1.0,27557391
19471,2015,4,26,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,55.0,1.0,27557391
19472,2015,5,3,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,91.0,1.0,27557391
19473,2015,5,10,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,16.0,0.0,27557391
19474,2015,5,17,11.0,1.0,10.0,1.0,2.0,2.0,5.0,3.0,0.0,44.0,3.0,82.0,1.0,27557391
19475,2015,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557391
19476,2015,5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27557391
19477,2015,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27557391
19478,2015,6,14,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,27557391
19479,2015,6,21,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,62.0,1.0,73.0,1.0,27557391
19480,2015,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557391
19481,2015,7,5,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,18.0,1.0,27557391
19482,2015,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557391
19483,2015,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27557391
19484,2015,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27557391
19485,2015,8,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,27557391
19486,2015,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27557391
19487,2015,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27557391
19488,2015,8,23,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,27557391
19489,2015,8,30,1.0,0.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,10.0,1.0,32.0,1.0,27557391
19490,2015,9,6,5.0,0.0,5.0,0.0,11.0,7.0,0.0,0.0,0.0,50.0,1.0,79.0,1.0,27557391
19491,2015,9,13,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27557391
19492,2015,9,20,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,27557391
19493,2015,9,27,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,14.0,1.0,27557391
19494,2015,10,4,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,30.0,1.0,43.0,1.0,27557391
19495,2015,10,11,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,41.0,1.0,27557391
19496,2015,10,18,0.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,27557391
19497,2015,10,25,4.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,1.0,21.0,1.0,27557391
19498,2015,11,1,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,2.0,8.0,1.0,21.0,1.0,27557391
19499,2015,11,8,5.0,2.0,4.0,0.0,7.0,5.0,0.0,0.0,2.0,10.0,1.0,36.0,1.0,27557391
19500,2015,11,15,0.0,0.0,2.0,3.0,6.0,4.0,0.0,0.0,3.0,6.0,1.0,25.0,0.0,27557391
19501,2015,11,22,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,20.0,0.0,27557391
19502,2015,11,29,3.0,3.0,4.0,0.0,7.0,4.0,0.0,0.0,1.0,16.0,2.0,40.0,1.0,27557391
19503,2015,12,6,3.0,3.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,8.0,1.0,29.0,0.0,27557391
19504,2015,12,13,1.0,3.0,5.0,8.0,6.0,4.0,0.0,0.0,5.0,2.0,1.0,35.0,1.0,27557391
19505,2015,12,20,7.0,5.0,11.0,9.0,5.0,3.0,0.0,0.0,3.0,38.0,1.0,82.0,1.0,27557391
19506,2015,12,27,8.0,2.0,15.0,7.0,5.0,4.0,0.0,0.0,5.0,48.0,1.0,95.0,1.0,27557391
19507,2016,1,3,2.0,1.0,1.0,8.0,11.0,5.0,0.0,0.0,5.0,2.0,1.0,36.0,0.0,27557391
19508,2016,1,10,6.0,1.0,4.0,8.0,31.0,20.0,0.0,0.0,18.0,24.0,1.0,113.0,1.0,27557391
19509,2016,1,17,3.0,0.0,5.0,11.0,9.0,8.0,0.0,0.0,3.0,18.0,1.0,58.0,0.0,27557391
19510,2016,1,24,15.0,2.0,12.0,15.0,14.0,11.0,0.0,0.0,7.0,36.0,1.0,113.0,1.0,27557391
19511,2016,1,31,0.0,1.0,1.0,11.0,12.0,9.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0,27557391
19512,2016,2,7,0.0,1.0,0.0,7.0,24.0,18.0,0.0,0.0,17.0,0.0,0.0,67.0,1.0,27557391
19513,2016,2,14,0.0,3.0,0.0,6.0,24.0,13.0,0.0,0.0,10.0,0.0,0.0,56.0,0.0,27557391
19514,2016,2,21,0.0,4.0,1.0,9.0,24.0,16.0,0.0,0.0,7.0,0.0,0.0,61.0,1.0,27557391
19515,2016,2,28,2.0,4.0,2.0,8.0,22.0,8.0,0.0,0.0,7.0,8.0,1.0,62.0,1.0,27557391
19516,2016,3,6,2.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,7.0,2.0,1.0,30.0,0.0,27557391
19517,2016,3,13,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,27557391
19518,2016,3,20,5.0,4.0,5.0,6.0,20.0,12.0,0.0,0.0,10.0,66.0,2.0,130.0,1.0,27557391
19519,2016,3,27,0.0,2.0,1.0,3.0,11.0,8.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,27557391
19520,2016,4,3,11.0,3.0,5.0,7.0,28.0,14.0,0.0,0.0,8.0,52.0,1.0,129.0,1.0,27557391
19521,2016,4,10,0.0,1.0,0.0,2.0,14.0,12.0,0.0,0.0,4.0,0.0,0.0,33.0,0.0,27557391
19522,2016,4,17,0.0,1.0,3.0,6.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,27.0,1.0,27557391
19523,2016,4,24,0.0,2.0,1.0,5.0,12.0,7.0,0.0,0.0,5.0,0.0,0.0,32.0,1.0,27557391
19524,2016,5,1,0.0,1.0,0.0,7.0,13.0,9.0,0.0,0.0,10.0,0.0,0.0,40.0,1.0,27557391
19525,2016,5,8,0.0,3.0,1.0,3.0,13.0,9.0,0.0,0.0,5.0,0.0,0.0,34.0,0.0,27557391
19526,2016,5,15,0.0,3.0,0.0,6.0,9.0,7.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,27557391
19527,2016,5,22,0.0,4.0,1.0,4.0,25.0,13.0,0.0,0.0,9.0,0.0,0.0,56.0,1.0,27557391
19528,2016,5,29,0.0,4.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,27557391
19529,2016,6,5,9.0,1.0,14.0,14.0,25.0,8.0,0.0,0.0,9.0,40.0,1.0,121.0,1.0,27557391
19530,2016,6,12,2.0,1.0,5.0,8.0,7.0,6.0,0.0,0.0,4.0,18.0,1.0,52.0,0.0,27557391
19531,2016,6,19,0.0,2.0,0.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,27557391
19532,2016,6,26,5.0,1.0,6.0,4.0,15.0,11.0,0.0,0.0,5.0,40.0,1.0,88.0,1.0,27557391
19533,2016,7,3,3.0,1.0,3.0,9.0,29.0,16.0,0.0,0.0,12.0,10.0,1.0,84.0,1.0,27557391
19534,2016,7,10,0.0,1.0,1.0,6.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,27557391
19535,2016,7,17,1.0,2.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,22.0,1.0,27557391
19536,2016,7,24,0.0,2.0,1.0,4.0,13.0,9.0,0.0,0.0,4.0,0.0,0.0,33.0,1.0,27557391
19537,2016,7,31,1.0,2.0,2.0,7.0,13.0,10.0,0.0,0.0,5.0,6.0,1.0,47.0,1.0,27557391
19538,2016,8,7,0.0,0.0,1.0,3.0,29.0,10.0,0.0,0.0,4.0,0.0,0.0,47.0,1.0,27557391
19539,2016,8,14,0.0,2.0,3.0,3.0,15.0,11.0,0.0,0.0,4.0,0.0,0.0,38.0,0.0,27557391
19540,2016,8,21,1.0,2.0,2.0,4.0,23.0,16.0,0.0,0.0,1.0,12.0,1.0,62.0,1.0,27557391
19541,2016,8,28,2.0,1.0,5.0,6.0,11.0,5.0,0.0,0.0,2.0,8.0,2.0,42.0,0.0,27557391
19542,2016,9,4,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,27557391
19543,2016,9,11,0.0,0.0,3.0,6.0,12.0,3.0,0.0,0.0,12.0,6.0,1.0,43.0,1.0,27557391
19544,2016,9,18,6.0,2.0,9.0,3.0,15.0,5.0,0.0,0.0,5.0,28.0,2.0,75.0,1.0,27557391
19545,2016,9,25,9.0,5.0,8.0,9.0,5.0,5.0,0.0,0.0,2.0,28.0,2.0,73.0,1.0,27557391
19546,2016,10,2,6.0,1.0,10.0,5.0,31.0,15.0,0.0,0.0,9.0,36.0,1.0,114.0,1.0,27557391
19547,2016,10,9,0.0,3.0,1.0,5.0,13.0,5.0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,27557391
19548,2016,10,16,1.0,1.0,2.0,3.0,17.0,9.0,0.0,0.0,8.0,6.0,1.0,48.0,1.0,27557391
19549,2016,10,23,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,12.0,2.0,32.0,0.0,27557391
19550,2016,10,30,1.0,4.0,4.0,10.0,12.0,10.0,0.0,0.0,4.0,10.0,1.0,56.0,1.0,27557391
19551,2016,11,6,1.0,1.0,1.0,6.0,6.0,4.0,0.0,0.0,2.0,28.0,1.0,50.0,0.0,27557391
19552,2016,11,13,0.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27557391
19553,2016,11,20,2.0,1.0,3.0,5.0,16.0,13.0,0.0,0.0,6.0,52.0,1.0,99.0,1.0,27557391
19554,2016,11,27,0.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,27557391
19555,2016,12,4,14.0,1.0,19.0,4.0,41.0,15.0,0.0,0.0,11.0,60.0,1.0,166.0,1.0,27557391
19556,2016,12,11,7.0,0.0,11.0,7.0,38.0,17.0,0.0,0.0,14.0,34.0,1.0,129.0,0.0,27557391
19557,2016,12,18,1.0,1.0,2.0,5.0,21.0,14.0,0.0,0.0,3.0,12.0,1.0,60.0,0.0,27557391
19558,2016,12,25,1.0,5.0,4.0,7.0,11.0,9.0,0.0,0.0,4.0,4.0,1.0,46.0,0.0,27557391
19559,2017,1,1,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,27557391
19560,2017,1,8,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,16.0,1.0,27557391
19561,2017,1,15,4.0,0.0,9.0,4.0,9.0,4.0,0.0,0.0,4.0,26.0,1.0,61.0,1.0,27557391
19562,2017,1,22,2.0,2.0,2.0,4.0,33.0,14.0,0.0,0.0,7.0,10.0,1.0,75.0,1.0,27557391
19563,2017,1,29,13.0,1.0,13.0,3.0,8.0,7.0,0.0,0.0,2.0,46.0,1.0,94.0,1.0,27557391
19564,2017,2,5,2.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,3.0,8.0,1.0,26.0,0.0,27557391
19565,2017,2,12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27557391
19566,2017,2,19,6.0,0.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,16.0,1.0,38.0,1.0,27557391
19567,2017,2,26,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,27557391
19568,2017,3,5,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,27557391
19569,2017,3,12,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,27557391
19570,2017,3,19,2.0,2.0,2.0,3.0,12.0,6.0,0.0,0.0,4.0,6.0,1.0,38.0,1.0,27557391
19571,2017,3,26,0.0,1.0,1.0,5.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,27557391
19572,2017,4,2,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,27557391
19573,2017,4,9,1.0,2.0,3.0,5.0,10.0,5.0,0.0,0.0,2.0,6.0,1.0,35.0,1.0,27557391
19574,2017,4,16,0.0,0.0,0.0,3.0,12.0,11.0,0.0,0.0,10.0,0.0,0.0,36.0,1.0,27557391
